x1,x2,x3,x4,x5,x6
30001.0,3001.0,301.0,31.0,7.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0
0.4424929618835449,4.628059387207031,-1.2678544521331787,-6.692199230194092,-1.2680888175964355,-6.679296493530273
0.44236621260643005,4.627390384674072,-1.2672250270843506,-6.691701889038086,-1.2671947479248047,-6.692409515380859
0.44223952293395996,4.626720905303955,-1.266595482826233,-6.691202163696289,-1.2665987014770508,-6.692409515380859
0.44211289286613464,4.626051902770996,-1.265966773033142,-6.69070291519165,-1.2660026550292969,-6.690025329589844
0.4419863224029541,4.625382900238037,-1.2653380632400513,-6.690204620361328,-1.265406608581543,-6.690025329589844
0.44185981154441833,4.624713897705078,-1.2647098302841187,-6.689704895019531,-1.2646615505218506,-6.690025329589844
0.44173339009284973,4.624044895172119,-1.2640819549560547,-6.689204216003418,-1.2640655040740967,-6.690025329589844
0.4416069984436035,4.62337589263916,-1.263454556465149,-6.688704490661621,-1.2634694576263428,-6.687641143798828
0.44148069620132446,4.622707366943359,-1.2628275156021118,-6.688204288482666,-1.2627243995666504,-6.687641143798828
0.4413544535636902,4.6220383644104,-1.2622007131576538,-6.6877031326293945,-1.262277364730835,-6.687641143798828
0.4412282407283783,4.6213698387146,-1.2615742683410645,-6.687201976776123,-1.261681318283081,-6.687641143798828
0.44110211730003357,4.620700836181641,-1.2609479427337646,-6.686700820922852,-1.2609362602233887,-6.687641143798828
0.4409760534763336,4.62003231048584,-1.2603225708007812,-6.686199188232422,-1.2603402137756348,-6.6852569580078125
0.44085004925727844,4.619363784790039,-1.2596969604492188,-6.685697078704834,-1.2595951557159424,-6.6852569580078125
0.44072413444519043,4.618695259094238,-1.2590718269348145,-6.685194969177246,-1.2589991092681885,-6.6852569580078125
0.4405982494354248,4.6180267333984375,-1.2584471702575684,-6.684691905975342,-1.258552074432373,-6.6852569580078125
0.44047242403030396,4.617358207702637,-1.2578229904174805,-6.684189796447754,-1.2578070163726807,-6.6852569580078125
0.44034668803215027,4.616689682006836,-1.2571988105773926,-6.683686256408691,-1.2572109699249268,-6.682872772216797
0.44022098183631897,4.616021633148193,-1.256575345993042,-6.683183193206787,-1.2566149234771729,-6.682872772216797
0.44009536504745483,4.615353107452393,-1.2559518814086914,-6.682679176330566,-1.2558698654174805,-6.682872772216797
0.4399698078632355,4.61468505859375,-1.2553291320800781,-6.682175159454346,-1.2552738189697266,-6.680488586425781
0.4398443102836609,4.614017009735107,-1.254706621170044,-6.681670665740967,-1.2546777725219727,-6.682872772216797
0.4397188723087311,4.613348484039307,-1.2540841102600098,-6.68116569519043,-1.2540817260742188,-6.682872772216797
0.43959349393844604,4.612680435180664,-1.253462314605713,-6.680661678314209,-1.2534856796264648,-6.680488586425781
0.4394681751728058,4.6120123863220215,-1.2528406381607056,-6.680156230926514,-1.252889633178711,-6.680488586425781
0.4393429160118103,4.611344337463379,-1.2522194385528564,-6.679650783538818,-1.252293586730957,-6.678104400634766
0.4392177164554596,4.6106767654418945,-1.251598834991455,-6.679145336151123,-1.2515485286712646,-6.678104400634766
0.43909260630607605,4.610008716583252,-1.2509782314300537,-6.678638935089111,-1.2509524822235107,-6.680488586425781
0.4389675259590149,4.609340667724609,-1.2503581047058105,-6.678132057189941,-1.2503564357757568,-6.678104400634766
0.4388425350189209,4.608673095703125,-1.2497382164001465,-6.677626132965088,-1.249760389328003,-6.67572021484375
0.4387175738811493,4.608005523681641,-1.2491190433502197,-6.677119255065918,-1.249164342880249,-6.678104400634766
0.43859270215034485,4.607337474822998,-1.2484996318817139,-6.676611423492432,-1.2484192848205566,-6.678104400634766
0.4384678900241852,4.606669902801514,-1.2478806972503662,-6.6761040687561035,-1.2478232383728027,-6.67572021484375
0.4383431375026703,4.606002330780029,-1.2472625970840454,-6.675596237182617,-1.2473762035369873,-6.67572021484375
0.4382184147834778,4.605334758758545,-1.2466442584991455,-6.675088405609131,-1.2467801570892334,-6.67572021484375
0.43809378147125244,4.6046671867370605,-1.2460265159606934,-6.674579620361328,-1.246035099029541,-6.673336029052734
0.4379692077636719,4.604000091552734,-1.2454092502593994,-6.674071788787842,-1.2452900409698486,-6.673336029052734
0.43784472346305847,4.60333251953125,-1.2447922229766846,-6.673562526702881,-1.2446939945220947,-6.673336029052734
0.43772026896476746,4.602665424346924,-1.244175672531128,-6.673053741455078,-1.2442469596862793,-6.673336029052734
0.4375958740711212,4.6019978523254395,-1.2435590028762817,-6.672544002532959,-1.2436509132385254,-6.673336029052734
0.43747153878211975,4.601330757141113,-1.2429430484771729,-6.67203426361084,-1.242905855178833,-6.670951843261719
0.43734729290008545,4.600663661956787,-1.2423274517059326,-6.671524524688721,-1.242309808731079,-6.670951843261719
0.43722307682037354,4.599996566772461,-1.2417123317718506,-6.671014308929443,-1.2417137622833252,-6.670951843261719
0.4370989501476288,4.599329471588135,-1.241097331047058,-6.670502662658691,-1.2411177158355713,-6.670951843261719
0.4369748532772064,4.598662376403809,-1.2404824495315552,-6.669991970062256,-1.2405216693878174,-6.670951843261719
0.4368508458137512,4.597995281219482,-1.2398681640625,-6.669480323791504,-1.239776611328125,-6.668567657470703
0.4367268979549408,4.5973286628723145,-1.2392542362213135,-6.668969631195068,-1.2393295764923096,-6.668567657470703
0.43660297989845276,4.596661567687988,-1.238640546798706,-6.668457984924316,-1.2387335300445557,-6.668567657470703
0.4364791512489319,4.59599494934082,-1.238027572631836,-6.667945861816406,-1.2379884719848633,-6.668567657470703
0.4363553822040558,4.595327854156494,-1.2374143600463867,-6.667433261871338,-1.2373924255371094,-6.668567657470703
0.43623167276382446,4.594661235809326,-1.2368018627166748,-6.666920185089111,-1.2367963790893555,-6.6661834716796875
0.4361080229282379,4.593994617462158,-1.236189603805542,-6.666407585144043,-1.2362003326416016,-6.6661834716796875
0.43598443269729614,4.59332799911499,-1.2355778217315674,-6.665894508361816,-1.2356042861938477,-6.6661834716796875
0.43586090207099915,4.592661380767822,-1.2349660396575928,-6.66538143157959,-1.2348592281341553,-6.6661834716796875
0.4357374608516693,4.591994762420654,-1.2343549728393555,-6.664867401123047,-1.2342631816864014,-6.663799285888672
0.43561404943466187,4.5913286209106445,-1.2337441444396973,-6.664353370666504,-1.233816146850586,-6.663799285888672
0.4354906976222992,4.590662002563477,-1.2331335544586182,-6.663838863372803,-1.233220100402832,-6.663799285888672
0.4353674054145813,4.589995861053467,-1.2325234413146973,-6.66332483291626,-1.2324750423431396,-6.663799285888672
0.43524420261383057,4.589329242706299,-1.2319135665893555,-6.662809371948242,-1.2318789958953857,-6.663799285888672
0.4351210296154022,4.588663101196289,-1.2313039302825928,-6.662293910980225,-1.2312829494476318,-6.661415100097656
0.43499794602394104,4.587996959686279,-1.2306950092315674,-6.661778926849365,-1.230686902999878,-6.661415100097656
0.43487489223480225,4.5873308181762695,-1.230086088180542,-6.661263465881348,-1.230090856552124,-6.661415100097656
0.4347519278526306,4.58666467666626,-1.2294776439666748,-6.6607465744018555,-1.2294948101043701,-6.661415100097656
0.43462899327278137,4.58599853515625,-1.2288694381713867,-6.66023063659668,-1.2288987636566162,-6.661415100097656
0.4345061480998993,4.58533239364624,-1.2282615900039673,-6.659714221954346,-1.2283027172088623,-6.659030914306641
0.4343833327293396,4.584666728973389,-1.2276540994644165,-6.6591973304748535,-1.2277066707611084,-6.659030914306641
