x1,x2,x3
160.06486740207842,-16.337582355288482,-136.03387788717188
143.09911358931066,-21.87054932862491,-119.55946075926818
127.24483807195914,-24.50910687120711,-104.82970312046938
112.79847424479352,-24.220864175311707,-92.15500148021735
99.85631415786575,-21.956759376891764,-81.38391983731239
88.42782992641209,-18.411166411988766,-72.26253979107788
78.46575349439827,-14.07628542502013,-64.50679147739677
69.88812835643412,-9.291856568671708,-57.841452440714036
62.59423394942418,-4.286183335836524,-52.0185912721276
56.47523542021428,0.7919673393185889,-46.82354947478924
51.42132984519079,5.849383281404474,-42.07444879266973
47.326317269329884,10.830659806000353,-37.618567658198465
44.09000931816369,15.705197923436698,-33.32728594568444
41.61974172727718,20.45764721956589,-29.09126712030048
39.83060857685538,25.080698527919676,-24.81581126841217
38.645177016939215,29.569513193355856,-20.417036257881627
37.99300054847996,33.91743359054242,-15.819010445294701
37.80938254871211,38.11209065395036,-10.951500341979603
38.034107334930845,42.13205846212799,-5.748728037147011
38.61029611742941,45.94409056048549,-0.14909472839548243
39.482482171175846,49.49988092773383,5.904286484432397
40.59507193958049,52.733534720651406,12.461928075151008
41.89055317581434,55.55910605911709,19.565077072595116
43.3075397882694,57.86851019000556,27.241582473742554
44.77932953507748,59.53088332483895,35.50055490537378
46.23183069299861,60.392269121979055,44.325236820524516
47.58234778500094,60.27801714520926,53.664943867704906
48.73857323371959,58.99756148619186,63.42574490082544
49.59847858377584,56.35287257300687,73.46130720068054
50.0511246745396,52.15103228736053,83.56431122486185
49.97837976771642,46.22097609428772,93.45970713072144
49.259194142729875,38.43584736476089,102.80371940849768
47.77530429738368,28.738281987714576,111.18925792952759
45.41836189429977,17.166900338254543,118.1591025024085
42.09976941807838,3.8814484045746056,123.23201404631287
37.761391721630396,-10.819035320450698,125.939432291975
32.385857854607366,-26.490243729117235,125.86994637960913
26.006501481489952,-42.553302116232224,122.72097675090538
18.713992916614863,-58.32578494947089,116.34738101211042
10.658276582060644,-73.07227821844089,106.79849362773979
2.0449526923298933,-86.06947509028204,94.33573702152458
-6.874608193571596,-96.67913684351869,79.42605379988663
-15.819132071841846,-104.41509702103335,62.706391723420296
-24.497146525234648,-108.99145237733964,44.92353421460997
-32.628634204893366,-110.34842027277705,26.862312072922023
-39.965531375564645,-108.64707254953561,9.269947332091633
-46.30772650395789,-104.23498130825135,-7.209701993669171
-51.51453635810581,-97.5962549798063,-22.08141848862155
-55.508942678942304,-89.29002068406703,-35.02053541345127
-58.27527675100556,-79.88976533650451,-45.871318399778005
-59.852964983431356,-69.93458711148868,-54.62716330679278
-60.32573550361659,-59.89270293529083,-61.39870241236984
-59.809296800731104,-50.14103363031024,-66.37725769121054
-58.439863706969895,-40.959645288767994,-69.80061256461276
-56.36230664412594,-32.53556802901315,-71.92246174721521
-53.72176552658705,-24.974652624247128,-72.99100740462467
-50.656912451598046,-18.316550924635976,-73.23440515970567
-47.293561229369004,-12.549619772576692,-72.85037071274765
-43.742599574963755,-7.626215288033,-72.00400679657423
-40.09912906812265,-3.4753595633042753,-70.82913634244167
-36.44134543113506,-0.012702339215042713,-69.42951550367073
-32.831650992062734,2.851645373461259,-67.88345156625883
-29.318271376308648,5.20752753818674,-66.24881219422053
-25.936130673875056,7.140988056848796,-64.56589352560566
-22.709039271054255,8.73195838145524,-62.862153645483865
-19.651317797116864,10.05298608823727,-61.15519355169674
-16.76920559178612,11.16865411617689,-59.45467073317694
-14.062800963612698,12.135862879435532,-57.76569711784578
-11.527075541049502,13.004050504872765,-56.089295260684224
-9.153051084576513,13.815866698493661,-54.42369429896683
-6.928935302769257,14.607980584176305,-52.7655721434753
-4.840762502133478,15.4117534539019,-51.109985735594066
-2.8731449354705285,16.253900139693034,-49.45054725246454
-1.0098178722491413,17.157466435310177,-47.780302117322115
0.7659520133217912,18.142402278918144,-46.09151999620842
2.471104047418793,19.22588897790407,-44.374847665809725
4.122490689389391,20.423155088799195,-42.62015594449533
5.736710254391264,21.747639909236494,-40.81573007820918
7.3300430191850285,23.211530935240553,-38.9484746881271
8.918216692106794,24.82553559483456,-37.00297013849365
10.516484430085438,26.599368318189253,-34.961759341147314
12.139565092871463,28.541740440228878,-32.80507864569717
13.801467094764863,30.65981075970172,-30.509796322091454
15.515523948897302,32.95921709488234,-28.049576630093576
17.29425591308946,35.44346624211547,-25.39419544929027
19.14905297944074,38.11293108865894,-22.508988073170055
21.09017598307239,40.96434722041615,-19.35470896360112
23.126466795607126,43.989607809414586,-15.887179561785647
25.264686802102275,47.17369537623974,-12.056729826847423
