x1,x2
-0.88233393,-6.272915
-0.8820244,-6.2721934
-0.8817144,-6.27147
-0.88140476,-6.270751
-0.8810951,-6.2700276
-0.8807856,-6.269306
-0.8804761,-6.268584
-0.8801668,-6.2678614
-0.87985736,-6.2671394
-0.87954825,-6.266417
-0.879239,-6.265695
-0.87892985,-6.264973
-0.87862086,-6.264251
-0.8783118,-6.2635293
-0.8780025,-6.262807
-0.8776935,-6.2620854
-0.87738484,-6.2613626
-0.8770755,-6.260641
-0.8767667,-6.2599177
-0.87645805,-6.2591963
-0.8761496,-6.2584743
-0.8758407,-6.2577515
-0.87553227,-6.2570295
-0.87522376,-6.256308
-0.8749148,-6.2555866
-0.87460655,-6.2548633
-0.8742984,-6.2541423
-0.8739898,-6.25342
-0.8736817,-6.2526975
-0.8733734,-6.2519765
-0.8730653,-6.251254
-0.8727575,-6.250532
-0.8724489,-6.2498093
-0.8721408,-6.2490864
-0.8718332,-6.248365
-0.87152505,-6.2476416
-0.8712173,-6.24692
-0.87090945,-6.2461977
-0.87060153,-6.2454762
-0.8702944,-6.244755
-0.8699864,-6.2440324
-0.8696788,-6.24331
-0.869371,-6.2425876
-0.86906374,-6.241865
-0.8687563,-6.2411427
-0.8684492,-6.240422
-0.8681419,-6.2396984
-0.86783457,-6.238977
-0.86752695,-6.238254
-0.86722016,-6.2375326
-0.866913,-6.23681
-0.8666059,-6.2360888
-0.8662988,-6.2353663
-0.8659919,-6.2346444
-0.8656849,-6.233921
-0.8653781,-6.2331986
-0.8650715,-6.232477
-0.8647647,-6.2317553
-0.86445785,-6.2310324
-0.86415166,-6.2303114
-0.86384517,-6.2295885
-0.86353844,-6.228867
-0.86323214,-6.228145
-0.8629251,-6.2274213
-0.8626196,-6.2266994
-0.86231273,-6.225979
-0.86200696,-6.2252555
-0.86170053,-6.224534
-0.86139435,-6.22381
-0.86108845,-6.223089
-0.8607823,-6.222367
-0.86047614,-6.2216454
-0.8601708,-6.220923
-0.8598648,-6.2202005
-0.85955894,-6.2194777
-0.85925317,-6.218756
-0.8589472,-6.2180343
-0.85864186,-6.217311
-0.8583364,-6.216589
-0.858031,-6.2158675
-0.85772526,-6.215144
-0.85741997,-6.2144227
-0.85711455,-6.2137003
-0.856809,-6.2129784
-0.85650384,-6.2122555
-0.85619867,-6.211534
-0.85589373,-6.2108116
-0.85558873,-6.210089
-0.85528344,-6.209367
-0.8549786,-6.208645
-0.8546737,-6.207923
-0.85436887,-6.2072005
-0.854064,-6.206479
-0.8537592,-6.205755
-0.8534547,-6.2050343
-0.85314995,-6.2043123
-0.8528453,-6.2035885
-0.85254085,-6.2028675
-0.8522367,-6.202145
-0.85193187,-6.201424
-0.8516277,-6.2007008
-0.8513231,-6.1999784
-0.8510189,-6.199256
-0.8507151,-6.1985345
-0.85041046,-6.197811
-0.8501064,-6.1970887
-0.8498026,-6.1963673
-0.8494985,-6.195646
-0.84919447,-6.194922
-0.8488904,-6.194201
-0.8485867,-6.1934776
-0.8482831,-6.192756
-0.84797937,-6.1920333
-0.8476759,-6.191312
-0.84737223,-6.190589
-0.8470685,-6.1898685
-0.8467651,-6.1891456
-0.8464618,-6.1884227
-0.84615856,-6.1877
-0.84585524,-6.1869793
-0.84555167,-6.186256
-0.84524864,-6.1855345
-0.8449457,-6.1848125
-0.84464294,-6.1840906
-0.84433967,-6.1833677
-0.84403634,-6.1826463
-0.84373367,-6.1819234
-0.84343064,-6.1812005
-0.8431278,-6.180479
-0.8428252,-6.179757
-0.84252214,-6.179034
-0.84221977,-6.1783123
-0.8419172,-6.1775904
-0.84161484,-6.176868
-0.8413121,-6.176145
-0.84101015,-6.175424
-0.8407074,-6.174701
-0.8404052,-6.1739798
-0.84010255,-6.173257
-0.8398007,-6.1725345
-0.8394984,-6.1718125
-0.83919644,-6.17109
-0.8388947,-6.170368
-0.8385925,-6.1696453
-0.83829063,-6.1689234
-0.83798873,-6.168201
-0.8376871,-6.167479
-0.83738536,-6.166757
-0.83708364,-6.1660347
-0.83678174,-6.165312
-0.8364805,-6.1645904
-0.8361788,-6.163869
-0.8358778,-6.163147
-0.83557606,-6.1624246
-0.83527476,-6.161701
-0.83497345,-6.1609807
-0.8346722,-6.1602583
-0.83437055,-6.1595345
-0.83406967,-6.1588125
-0.8337686,-6.1580906
-0.8334675,-6.1573696
-0.8331668,-6.1566467
-0.83286583,-6.1559234
-0.8325652,-6.1552024
-0.83226395,-6.15448
-0.8319631,-6.153757
-0.83166283,-6.1530356
-0.8313622,-6.152313
-0.83106166,-6.1515913
-0.8307609,-6.150869
-0.8304606,-6.1501465
-0.8301604,-6.1494255
-0.8298602,-6.1487036
-0.8295596,-6.1479807
-0.82925934,-6.1472573
-0.82895935,-6.1465354
-0.8286593,-6.1458135
-0.8283592,-6.1450925
-0.82805914,-6.144371
-0.8277594,-6.1436486
-0.82745945,-6.142925
-0.8271598,-6.142204
-0.8268599,-6.141482
-0.82656014,-6.140761
-0.8262604,-6.140037
-0.8259607,-6.1393156
-0.8256613,-6.138593
-0.8253617,-6.1378713
-0.82506233,-6.1371484
-0.82476336,-6.136427
-0.8244639,-6.135705
-0.82416433,-6.134982
-0.82386553,-6.134261
-0.823566,-6.1335382
-0.8232671,-6.1328163
-0.8229683,-6.1320944
-0.82266927,-6.131372
-0.8223705,-6.1306505
-0.82207125,-6.129928
-0.8217722,-6.1292043
-0.8214735,-6.1284823
-0.82117516,-6.127762
-0.82087654,-6.127038
-0.8205776,-6.126316
-0.8202796,-6.125594
-0.8199813,-6.124874
-0.81968266,-6.1241503
-0.81938463,-6.1234293
-0.819086,-6.1227074
-0.8187878,-6.121984
-0.81848973,-6.121264
-0.8181917,-6.1205406
-0.8178936,-6.1198196
-0.8175958,-6.1190977
-0.81729764,-6.1183753
-0.8170001,-6.1176534
-0.8167017,-6.1169305
-0.8164041,-6.116208
-0.81610656,-6.115488
-0.8158085,-6.114764
-0.81551164,-6.114043
-0.81521374,-6.113321
-0.8149165,-6.112599
-0.81461895,-6.1118765
-0.8143218,-6.1111555
-0.81402427,-6.110433
-0.8137267,-6.1097097
-0.81342995,-6.1089897
-0.8131327,-6.1082664
-0.8128355,-6.107544
-0.81253815,-6.1068215
-0.8122414,-6.1061006
-0.8119452,-6.105378
-0.8116482,-6.104656
-0.8113515,-6.103935
-0.81105465,-6.103214
-0.81075776,-6.102491
-0.8104614,-6.1017704
-0.81016475,-6.101048
-0.8098678,-6.1003246
-0.80957156,-6.0996037
-0.8092758,-6.098882
-0.80897903,-6.0981593
-0.808683,-6.097438
-0.8083866,-6.0967164
-0.8080909,-6.095994
-0.80779475,-6.0952735
-0.80749816,-6.0945487
-0.8072022,-6.0938277
-0.80690634,-6.0931067
-0.8066101,-6.092383
-0.8063146,-6.0916624
-0.80601907,-6.0909405
-0.8057236,-6.0902185
-0.80542785,-6.089497
-0.8051324,-6.0887756
-0.8048373,-6.088054
-0.80454135,-6.087331
-0.8042458,-6.086609
-0.8039508,-6.0858874
-0.803655,-6.085164
-0.8033609,-6.084445
-0.80306464,-6.0837216
-0.8027704,-6.0830016
-0.80247456,-6.082278
-0.80217975,-6.0815563
-0.80188566,-6.080836
-0.80159026,-6.0801134
-0.80129576,-6.079391
-0.80100083,-6.078669
-0.8007058,-6.0779476
-0.8004117,-6.077227
-0.8001166,-6.0765033
-0.7998226,-6.0757833
-0.7995284,-6.075061
-0.79923403,-6.07434
-0.7989391,-6.0736165
-0.7986452,-6.072895
-0.7983504,-6.0721736
-0.7980558,-6.0714483
-0.7977627,-6.0707293
-0.7974687,-6.0700083
-0.7971748,-6.069286
-0.796881,-6.0685654
-0.79658717,-6.0678444
-0.7962922,-6.067118
-0.79599905,-6.066399
-0.7957055,-6.0656767
-0.7954114,-6.064955
-0.79511786,-6.064234
-0.7948248,-6.0635133
-0.794531,-6.0627913
-0.79423815,-6.06207
-0.7939446,-6.0613484
-0.79365116,-6.060625
-0.79335874,-6.059906
-0.7930651,-6.0591826
-0.79277164,-6.0584617
-0.7924782,-6.057739
-0.7921856,-6.057018
-0.7918922,-6.056294
-0.791601,-6.0555754
-0.79130745,-6.054854
-0.7910145,-6.0541325
-0.7907218,-6.0534096
-0.79042876,-6.052686
-0.7901362,-6.051966
-0.78984463,-6.0512457
-0.7895525,-6.0505247
-0.78925973,-6.049803
-0.7889676,-6.0490813
-0.7886749,-6.048359
-0.7883823,-6.047637
-0.7880911,-6.0469174
-0.7877976,-6.046191
-0.78750664,-6.0454726
