x1,x2,x3
-1.9988292124719043,1.201939327611625,-4.174000027029455
-1.9985369340609662,1.2017517672243414,-4.172497458129048
-1.9982447724353183,1.2015642595519989,-4.170995157258838
-1.9979527276089966,1.2013768045551754,-4.169493124675761
-1.9976607995959346,1.2011894021944272,-4.167991360636404
-1.9973689884099708,1.2010020524302845,-4.166489865397022
-1.9970772940648425,1.200814755223252,-4.164988639213517
-1.9967857165741911,1.2006275105338122,-4.163487682341456
-1.9964942559515557,1.2004403183224228,-4.161986995036062
-1.996202912210381,1.2002531785495179,-4.160486577552219
-1.9959116853640102,1.2000660911755068,-4.158986430144461
-1.9956205754256904,1.1998790561607782,-4.157486553066992
-1.995329582408569,1.1996920734656935,-4.155986946573662
-1.9950387063257011,1.199505143050595,-4.154487610917988
-1.994747947190036,1.1993182648757994,-4.152988546353144
-1.9944573050144314,1.1991314389016023,-4.15148975313196
-1.9941667798116438,1.1989446650882738,-4.1499912315069265
-1.9938763715943386,1.1987579433960656,-4.1484929817301905
-1.9935860803750758,1.1985712737852046,-4.1469950040535615
-1.9932959061663247,1.198384656215896,-4.145497298728505
-1.9930058489804545,1.1981980906483232,-4.143999866006145
-1.9927159088297401,1.198011577042648,-4.142502706137268
-1.9924260857263576,1.1978251153590103,-4.141005819372315
-1.9921363796823894,1.197638705557529,-4.139509205961388
-1.9918467907098183,1.1974523475983023,-4.13801286615425
-1.991557318820532,1.1972660414414047,-4.1365168002003205
-1.991267964026325,1.1970797870468934,-4.135021008348682
-1.9909787263388918,1.1968935843748025,-4.133525490848069
-1.9906896057698333,1.1967074333851462,-4.132030247946887
-1.9904006023306546,1.1965213340379173,-4.130535279893187
-1.9901117160327653,1.1963352862930907,-4.1290405869346944
-1.9898229468874806,1.1961492901106194,-4.127546169318784
-1.9895342949060162,1.1959633454504366,-4.12605202729249
-1.989245760099498,1.1957774522724562,-4.124558161102518
-1.9889573424789555,1.1955916105365727,-4.12306457099522
-1.9886690420553206,1.1954058202026598,-4.121571257216614
-1.9883808588394345,1.1952200812305744,-4.120078220012381
-1.9880927928420402,1.1950343935801506,-4.118585459627854
-1.9878048440737899,1.1948487572112085,-4.117092976308037
-1.987517012545237,1.1946631720835457,-4.115600770297586
-1.9872292982668451,1.1944776381569417,-4.114108841840819
-1.986941701248982,1.1942921553911583,-4.112617191181719
-1.9866542215019214,1.1941067237459397,-4.111125818563922
-1.9863668590358419,1.19392134318101,-4.109634724230733
-1.986079613860832,1.1937360136560775,-4.108143908425115
-1.985792485986882,1.1935507351308308,-4.106653371389686
-1.985505475423894,1.193365507564942,-4.10516311336673
-1.985218582181674,1.1931803309180655,-4.103673134598198
-1.9849318062699333,1.192995205149839,-4.102183435325691
-1.9846451476982934,1.1928101302198821,-4.100694015790477
-1.984358606476281,1.192625106087796,-4.099204876233484
-1.9840721826133316,1.1924401327131677,-4.097716016895305
-1.983785876118787,1.1922552100555683,-4.096227438016189
-1.983499687001895,1.192070338074549,-4.094739139836047
-1.983213615271816,1.1918855167296456,-4.093251122594457
-1.9829276609376112,1.1917007459803797,-4.091763386530654
-1.9826418240082566,1.1915160257862543,-4.090275931883535
-1.982356104492632,1.1913313561067593,-4.088788758891663
-1.9820705023995266,1.191146736901366,-4.087301867793258
-1.9817850177376382,1.1909621681295313,-4.085815258826205
-1.9814996505155713,1.190777649750697,-4.0843289322280505
-1.9812144007418437,1.1905931817242894,-4.082842888236004
-1.980929268424875,1.1904087640097198,-4.0813571270869335
-1.9806442535729996,1.1902243965663848,-4.079871649017377
-1.9803593561944572,1.1900400793536645,-4.078386454263526
-1.9800745762974004,1.1898558123309266,-4.076901543061244
-1.979789913889886,1.1896715954575225,-4.0754169156460485
-1.9795053689798838,1.189487428692791,-4.073932572253128
-1.9792209415752715,1.189303311996055,-4.072448513117324
-1.9789366316838375,1.1891192453266253,-4.070964738473153
-1.9786524393132798,1.1889352286437953,-4.069481248554787
-1.9783683644712056,1.188751261906849,-4.067998043596058
-1.9780844071651327,1.1885673450750545,-4.06651512383047
-1.9778005674024883,1.1883834781076663,-4.065032489491186
-1.97751684519061,1.1881996609639254,-4.063550140811033
-1.9772332405367476,1.1880158936030614,-4.062068078022502
-1.9769497534480587,1.1878321759842898,-4.060586301357744
-1.976666383931613,1.1876485080668129,-4.059104811048581
-1.9763831319943908,1.1874648898098206,-4.057623607326491
-1.9760999976432851,1.1872813211724913,-4.0561426904226225
-1.9758169808850965,1.1870978021139884,-4.054662060567785
-1.975534081726538,1.186914332593466,-4.05318171799245
-1.975251300174234,1.1867309125700638,-4.05170166292676
-1.974968636234724,1.186547542002912,-4.050221895600515
-1.9746860899144527,1.1863642208511271,-4.048742416243183
-1.9744036612197804,1.1861809490738138,-4.047263225083893
-1.974121350156978,1.1859977266300663,-4.045784322351445
-1.9738391567322293,1.1858145534789668,-4.0443057082743
-1.9735570809516296,1.185631429579587,-4.042827383080583
-1.9732751228211862,1.1854483548909867,-4.041349346998083
-1.9729932823468181,1.1852653293722162,-4.039871600254258
-1.9727115595343594,1.1850823529823122,-4.03839414307623
-1.9724299543895534,1.1848994256803043,-4.036916975690783
-1.972148466918058,1.1847165474252082,-4.035440098324374
-1.9718670971254435,1.1845337181760327,-4.033963511203114
-1.9715858450171941,1.1843509378917738,-4.032487214552788
-1.971304710598705,1.1841682065314176,-4.031011208598848
-1.971023693875287,1.1839855240539428,-4.029535493566404
-1.9707427948521614,1.1838028904183127,-4.028060069680238
-1.9704620135344673,1.183620305583489,-4.026584937164799
-1.9701813499272525,1.1834377695084177,-4.025110096244195
-1.9699008040354824,1.1832552821520381,-4.023635547142206
-1.969620375864033,1.183072843473279,-4.022161290082279
-1.9693400654176985,1.1828904534310607,-4.02068732528752
-1.969059872701181,1.1827081119842948,-4.0192136529807145
-1.9687797977191033,1.1825258190918833,-4.0177402733843
-1.9684998404759997,1.1823435747127216,-4.016267186720395
-1.9682200009763184,1.182161378805694,-4.014794393210771
-1.9679402792244212,1.1819792313296784,-4.013321893076876
-1.9676606752245898,1.1817971322435439,-4.011849686539821
-1.9673811889810142,1.1816150815061504,-4.010377773820387
-1.9671018204978041,1.1814330790763503,-4.0089061551390195
-1.9668225697789827,1.1812511249129904,-4.007434830715832
-1.9665434368284873,1.1810692189749072,-4.005963800770607
-1.9662644216501726,1.1808873612209303,-4.004493065522793
-1.9659855242478068,1.180705551609882,-4.003022625191507
-1.9657067446250762,1.1805237901005783,-4.0015524799955315
-1.965428082785581,1.1803420766518267,-4.000082630153322
-1.965149538732837,1.1801604112224284,-3.998613075883
-1.9648711124702782,1.1799787937711774,-3.9971438174023493
-1.9645928040012521,1.179797224256862,-3.9956748549288346
-1.9643146133290224,1.1796157026382612,-3.994206188679571
-1.9640365404567734,1.1794342288741522,-3.9927378188713605
-1.9637585853875998,1.179252802923301,-3.9912697457206634
-1.9634807481245182,1.1790714247444705,-3.989801969443611
-1.9632030286704594,1.1788900942964164,-3.9883344902560016
-1.9629254270282699,1.178708811537888,-3.986867308373307
-1.962647943200715,1.178527576427631,-3.9854004240106646
-1.962370577190478,1.1783463889243835,-3.9839338373828808
-1.962093329000158,1.1781652489868772,-3.9824675487044323
-1.96181619863227,1.1779841565738411,-3.981001558189465
-1.961539186089251,1.1778031116439975,-3.979535866051795
-1.9612622913734505,1.1776221141560645,-3.9780704725049074
-1.96098551448714,1.1774411640687525,-3.976605377761957
-1.9607088554325036,1.1772602613407697,-3.9751405820357673
-1.9604323142116507,1.177079405930819,-3.9736760855388362
-1.9601558908266026,1.176898597797599,-3.9722118884833266
-1.9598795852793023,1.176717836899802,-3.970747991081073
-1.9596033975716078,1.1765371231961188,-3.9692843935435826
-1.9593273277052985,1.1763564566452345,-3.9678210960820293
-1.9590513756820735,1.176175837205829,-3.9663580989072615
-1.9587755415035457,1.1759952648365795,-3.9648954022297924
-1.958499825171252,1.1758147394961598,-3.9634330062598173
-1.9582242266866472,1.1756342611432393,-3.961970911207188
-1.9579487460511007,1.1754538297364843,-3.960509117281439
-1.9576733832659066,1.1752734452345566,-3.959047624691771
-1.9573981383322767,1.1750931075961157,-3.9575864336470525
-1.95712301125134,1.1749128167798182,-3.9561255443558325
-1.956848002024149,1.1747325727443163,-3.9546649570263233
-1.9565731106516735,1.1745523754482596,-3.9532046718664136
-1.9562983371348017,1.1743722248502964,-3.9517446890836636
-1.9560236814743455,1.174192120909071,-3.9502850088853
-1.9557491436710337,1.1740120635832254,-3.94882563147823
-1.9554747237255177,1.1738320528313988,-3.9473665570690257
-1.9552004216383676,1.173652088612228,-3.945907785863934
-1.9549262374100738,1.173472170884348,-3.944449318068876
-1.9546521710410483,1.1732922996063926,-3.942991153889445
-1.954378222531624,1.1731124747369928,-3.9415332935309024
-1.9541043918820518,1.1729326962347777,-3.940075737198191
-1.9538306790925082,1.1727529640583743,-3.938618485095916
-1.9535570841630874,1.1725732781664078,-3.937161537428365
-1.9532836070938042,1.1723936385175049,-3.9357048943994903
-1.9530102478845976,1.1722140450702863,-3.934248556212926
-1.9527370065353264,1.1720344977833752,-3.9327925230719734
-1.95246388304577,1.1718549966153928,-3.93133679517961
-1.9521908774156305,1.1716755415249571,-3.9298813727384854
-1.9519179896445342,1.1714961324706896,-3.928426255950926
-1.9516452197320235,1.1713167694112068,-3.9269714450189266
-1.9513725676775686,1.1711374523051272,-3.925516940144164
-1.9511000334805584,1.1709581811110676,-3.9240627415279805
-1.9508276171403047,1.1707789557876447,-3.9226088493713975
-1.9505553186560436,1.1705997762934761,-3.9211552638751104
-1.95028313802693,1.1704206425871766,-3.9197019852394916
-1.9500110752520454,1.1702415546273637,-3.918249013664582
-1.949739130330391,1.1700625123726534,-3.9167963493501006
-1.9494673032608913,1.1698835157816638,-3.9153439924954454
-1.9491955940423984,1.16970456481301,-3.9138919432996815
-1.9489240026736794,1.1695256594253105,-3.9124402019615525
-1.9486525291534298,1.1693467995771842,-3.9109887686794838
-1.9483811734802692,1.1691679852272479,-3.9095376436515643
-1.9481099356527376,1.1689892163341227,-3.908086827075567
-1.9478388156692994,1.168810492856429,-3.906636319148938
-1.9475678135283447,1.168631814752787,-3.9051861200688003
-1.9472969292281854,1.1684531819818222,-3.9037362300319542
-1.9470261627670566,1.168274594502156,-3.9022866492348705
-1.9467555141431203,1.1680960522724144,-3.9008373778737
-1.9464849833544609,1.167917555251225,-3.8993884161442707
-1.9462145703990867,1.1677391033972158,-3.8979397642420865
-1.945944275274931,1.1675606966690169,-3.8964914223623284
-1.945674097979852,1.1673823350252601,-3.8950433906998496
-1.9454040385116316,1.1672040184245798,-3.8935956694491876
-1.9451340968679776,1.1670257468256109,-3.892148258804551
-1.9448642730465215,1.1668475201869937,-3.8907011589598297
-1.9445945670448215,1.1666693384673663,-3.8892543701085893
-1.9443249788603574,1.166491201625374,-3.8878078924440715
-1.9440555084905398,1.16631310961966,-3.886361726159197
-1.9437861559327,1.166135062408873,-3.884915871446562
-1.9435169211840957,1.1659570599516644,-3.8834703284984466
-1.9432478042419112,1.1657791022066881,-3.8820250975068027
-1.9429788051032566,1.1656011891325977,-3.880580178663261
-1.942709923765168,1.1654233206880569,-3.879135572159135
-1.9424411602246043,1.1652454968317252,-3.877691278185413
-1.9421725144784543,1.1650677175222697,-3.8762472969327617
-1.9419039865235315,1.1648899827183608,-3.8748036285915246
-1.9416355763565762,1.164712292378669,-3.8733602733517314
-1.9413672839742535,1.164534646461873,-3.8719172314030814
-1.9410991093731584,1.1643570449266532,-3.8704745029349654
-1.940831052549808,1.164179487731692,-3.869032088136436
-1.9405631135006496,1.164001974835678,-3.867589987196241
-1.9402952922220564,1.1638245061973038,-3.866148200302799
-1.9400275887103273,1.1636470817752644,-3.8647067276442124
-1.9397600029616902,1.1634697015282607,-3.8632655694082616
-1.9394925349723002,1.1632923654149983,-3.8618247257824057
-1.9392251847382387,1.1631150733941855,-3.8603841969537878
-1.938957952255514,1.162937825424536,-3.858943983109226
-1.9386908375200644,1.162760621464768,-3.8575040844352246
-1.938423840527752,1.1625834614736055,-3.8560645011179635
-1.938156961274373,1.1624063454097766,-3.854625233343309
-1.9378901997556435,1.1622292732320132,-3.8531862812967983
-1.9376235559672137,1.1620522448990542,-3.851747645163657
-1.937357029904659,1.161875260369643,-3.8503093251287934
-1.9370906215634867,1.161698319602529,-3.848871321376792
-1.9368243309391262,1.1615214225564643,-3.847433634091922
-1.9365581580269426,1.161344569190211,-3.8459962634581335
-1.9362921028222215,1.161167759462531,-3.8445592096590526
-1.9360261653201867,1.160990993332198,-3.843122472877998
-1.9357603455159824,1.1608142707579874,-3.8416860532979618
-1.9354946434046865,1.1606375916986826,-3.840249951101623
-1.9352290589813066,1.160460956113071,-3.8388141664713378
-1.9349635922407729,1.1602843639599483,-3.837378699589148
-1.9346982431779545,1.1601078151981148,-3.8359435506367827
-1.9344330117876418,1.1599313097863773,-3.8345087197956387
-1.9341678980645614,1.1597548476835509,-3.8330742072468165
-1.933902902003362,1.159578428848455,-3.8316400131710857
-1.9336380235986288,1.1594020532399154,-3.830206137748895
-1.9333732628448734,1.1592257208167676,-3.82877258116039
-1.9331086197365388,1.1590494315378497,-3.827339343585393
-1.9328440942679967,1.158873185362011,-3.8259064252034083
-1.9325796864335498,1.158696982248103,-3.8244738261936244
-1.9323153962274322,1.1585208221549899,-3.8230415467349177
-1.9320512236438072,1.1583447050415383,-3.8216095870058386
