x1,x2,x3
160.0,-16.0,-136.0
142.89573567599086,-22.556347521358106,-119.2159026951488
127.00606679488541,-24.98657935426519,-104.48021128887197
112.54494576086005,-24.541593835932304,-91.83466504482027
99.60219866136455,-22.163645580496834,-81.10819354713668
88.18233094263883,-18.537702019010396,-72.03538230881716
78.23439812554157,-14.147559250162605,-64.32602957011171
69.67392659029899,-9.326134391231088,-57.70219094299223
62.398402379019686,-4.296458562738791,-51.915066401180034
56.2978433917004,0.7966512076200125,-46.75019696952461
51.26174959556881,5.862877196441467,-42.02640337798027
47.18345101370599,10.848940289702725,-37.591768755850886
43.96261791429374,15.725812332618524,-33.31857124275487
41.506487407144164,20.47929958240369,-29.098203889323106
39.73019847078316,25.10299043039766,-24.83660461875297
38.5565071058797,29.592816717848287,-20.45043118702718
37.91506629968219,33.94268204736241,-15.864068865672774
37.741393822204124,38.140767495569094,-11.0074962872742
37.97560819687648,42.16624652366134,-5.815022533557233
38.560984916064456,45.98623936019817,-0.22492421038637644
39.44236814030652,49.55292461588998,5.819959316418206
40.564466115011655,52.800812885191974,12.37058167566233
41.87006081825447,55.644282387644196,19.468879090045235
43.29817416245879,57.97558683777052,27.143667615058597
44.78225509885634,59.66367376233734,35.40514361569184
46.24848487769958,60.55429480721662,44.237952881777304
47.61434144867149,60.47203667940707,53.592931685489674
48.787616807929496,59.225027722410715,63.37784944583976
49.6661383066815,56.613139115122266,73.44781212563362
50.13849738966664,52.44044055272579,83.59641671720861
50.08612204863505,46.53241132358323,93.54924823429528
49.38702139765972,38.75786935101945,102.9618020122828
47.921456473815724,29.054707790572934,111.42425535419326
45.5796249577039,17.457333116617747,118.47550308002936
42.27117224621335,4.12231136562275,123.62828025002415
37.93596208022029,-10.652557744506396,126.40583135032753
32.5550969278799,-26.42125439087272,126.38840915807646
26.160755650656142,-42.59981064951393,123.26513467763786
18.843136759177792,-58.49716308780506,116.88400955936447
10.752796395508053,-73.36648711745516,107.29102850695656
2.0970547783654325,-86.47242321664953,94.74933094810484
-6.870070794500691,-97.1651506484053,79.73175658248732
-15.86387481902273,-104.94929284965309,62.88488587521584
-24.589253319455473,-109.53539946602581,44.96860498032987
-32.762723697551976,-110.86470099523854,26.780723935593514
-40.133231703834596,-109.10331199328368,9.079451963171238
-46.49902877905444,-104.60845884351716,-7.483452660192995
-51.71868266438236,-97.87470388558086,-22.409186071777526
-55.71539188589366,-89.47106623420888,-35.37351476989071
-58.474912514700385,-79.97991940624343,-46.22438677482311
-60.03830889066854,-69.94611084216285,-54.960628151446485
-60.49125455407793,-59.841056868432105,-61.69898519410094
-59.95171402451297,-50.04285326088967,-66.63688718820376
-58.55761388735253,-40.830591090855705,-70.01692786958615
-56.45569803965648,-32.38944948210198,-72.09698000182101
-53.79229162083764,-24.82267620026056,-73.12776001804973
-50.70627189234245,-18.166934150508695,-73.33798708272414
-47.324217649313596,-12.408295331503467,-72.92620051190687
-43.75749710328614,-7.497077783356104,-72.05777854919191
-40.10094606983692,-3.3605368075572244,-70.86560334229677
-36.432759083177345,0.08695702286021856,-69.45298015250037
-32.815238497009034,2.936208930225746,-67.89770458944027
-29.296097083260765,5.277683758774629,-66.25648244370088
-25.91007059953304,7.197806311428607,-64.56918580981535
-22.68065697859527,8.776687705602598,-62.86265166575334
-19.6218520246438,10.086921078779952,-61.153890505343
-16.73979523975029,11.193145303163647,-59.45267975111871
-14.034273381551765,12.15213556183457,-57.76358074911261
-11.50005452635952,13.013235575613301,-56.08745091617712
-9.12804325123118,13.818993886390032,-54.422534337938814
-6.90625961083753,14.605904877194568,-52.76521285787631
-4.820652289122442,15.405184724996495,-51.11049129932773
-2.855760841541075,16.24353450765632,-49.45227887791583
-0.9952442563527342,17.14385864562555,-47.783516583753745
0.7777061230783744,18.12591806415903,-46.09618877732871
2.480051418474498,19.206905005976566,-44.38124717306802
4.128670590709671,20.401931161444693,-42.628467053305556
5.740190161191991,21.72442335025626,-40.826248977814664
7.3308631209939135,23.186421842133377,-38.96137432137546
8.916482827111892,24.79877586040397,-37.01871954157698
10.512318442483032,26.57122908270258,-34.98093203545561
12.133058945426303,28.51238517605188,-32.828069738225
13.792752847625902,30.629539675319663,-30.53720729845803
15.504730465051967,32.92835992062912,-28.08201390001039
17.281494844998456,35.412389426277166,-25.432311901428076
19.13456624453012,38.08234715881595,-22.553631899048423
21.074263388453286,40.935186108692285,-19.40678923719011
