x1,x2
0.8094714,0.11013225
0.8192554,0.1088746
0.8291669,0.107639804
0.83920765,0.10642749
0.84937906,0.10523736
0.85968286,0.104069054
0.87012094,0.10292223
0.88069487,0.1017966
0.89140576,0.100691885
0.902256,0.099607736
0.9132473,0.09854385
0.9243809,0.0975
0.9356595,0.09647579
0.9470841,0.09547105
0.95865667,0.09448546
0.9703793,0.09351876
0.9822541,0.09257065
0.9942818,0.09164097
1.0064658,0.09072938
1.0188074,0.08983566
1.031308,0.08895961
1.0439707,0.08810095
1.0567962,0.087259516
1.069788,0.08643499
1.0829474,0.08562723
1.0962763,0.08483601
1.1097772,0.084061116
1.1234521,0.083302364
1.1373031,0.08255955
1.1513326,0.081832476
1.1655434,0.081120946
1.1799356,0.08042486
1.1945138,0.07974395
1.2092792,0.07907811
1.2242345,0.07842713
1.2393818,0.077790886
1.2547239,0.07716921
1.2702628,0.07656195
1.286001,0.07596899
1.3019408,0.075390175
1.3180847,0.07482538
1.3344367,0.074274436
1.3509974,0.07373727
1.3677704,0.073213756
1.3847581,0.07270377
1.401963,0.07220723
1.4193875,0.071724005
1.4370354,0.07125399
1.4549085,0.07079714
1.4730096,0.07035333
1.4913422,0.06992249
1.5099084,0.06950455
1.5287117,0.06909943
1.5477538,0.06870709
1.5670398,0.068327434
1.5865711,0.067960426
1.6063509,0.06760603
