x1,x2
-1.1882392,-6.739526
-1.1841747,-6.733246
-1.1801118,-6.7269573
-1.1760513,-6.7206597
-1.1719937,-6.7143536
-1.1679388,-6.708038
-1.1638864,-6.701714
-1.1598372,-6.695381
-1.1557906,-6.6890407
-1.1517467,-6.6826916
-1.1477059,-6.6763344
-1.1436682,-6.669968
-1.1396339,-6.663594
-1.1356025,-6.657211
-1.1315745,-6.65082
-1.1275504,-6.644421
-1.123529,-6.6380134
-1.1195115,-6.6315975
-1.1154972,-6.625174
-1.1114864,-6.618742
-1.10748,-6.612303
-1.1034771,-6.6058555
-1.0994782,-6.5994
-1.0954834,-6.592938
-1.0914918,-6.5864654
-1.0875049,-6.579988
-1.0835226,-6.573501
-1.0795432,-6.5670075
-1.075569,-6.560505
-1.0715998,-6.553998
-1.0676337,-6.54748
-1.0636725,-6.540956
-1.0597168,-6.534427
-1.0557644,-6.5278873
-1.0518173,-6.521341
-1.0478753,-6.5147886
-1.0439388,-6.5082293
-1.0400047,-6.5016603
-1.0360782,-6.495086
-1.0321573,-6.4885087
-1.0282404,-6.4819207
-1.0243279,-6.475325
-1.0204183,-6.468718
-1.0165184,-6.462112
-1.012623,-6.4554977
-1.0087332,-6.448876
-1.0048491,-6.442249
-1.0009707,-6.4356146
-0.997095,-6.4289703
-0.99322474,-6.422317
-0.98936677,-6.41567
-0.985507,-6.4090023
-0.981658,-6.4023366
-0.9778142,-6.3956633
-0.9739803,-6.3889914
-0.9701488,-6.382306
-0.96632123,-6.375611
-0.9624983,-6.3689055
-0.9586861,-6.362203
-0.95488894,-6.355509
-0.9510771,-6.3487725
-0.9472885,-6.3420606
-0.9435147,-6.335356
-0.93971527,-6.328589
-0.93595576,-6.321874
-0.93217814,-6.3151107
-0.9284179,-6.3083606
-0.92466486,-6.301605
-0.9209187,-6.2948437
-0.91717947,-6.288076
-0.9134476,-6.2813044
-0.9097227,-6.274528
-0.90600455,-6.2677436
-0.9022943,-6.2609553
-0.8985908,-6.254163
-0.8948952,-6.247364
-0.89120674,-6.2405605
-0.8875259,-6.233751
-0.88385284,-6.226939
-0.8801869,-6.2201195
-0.876529,-6.2132964
-0.8728788,-6.20647
-0.8692361,-6.199636
-0.86560166,-6.192799
-0.8619747,-6.1859574
-0.85835606,-6.179109
-0.8547449,-6.1722584
-0.85114205,-6.1654024
-0.84754765,-6.158543
-0.8439609,-6.1516786
-0.8403825,-6.1448092
-0.83681273,-6.1379366
-0.8332505,-6.131058
-0.8296981,-6.1241775
-0.82615185,-6.11729
-0.8226166,-6.110403
-0.819088,-6.1035075
-0.8155688,-6.0966115
-0.8120576,-6.0897093
-0.8085551,-6.082803
-0.8050606,-6.0758915
-0.80157554,-6.068978
-0.79810226,-6.0620656
-0.79463446,-6.055144
-0.7911753,-6.0482187
-0.78772724,-6.0412927
-0.7842884,-6.0343647
-0.780852,-6.0274196
-0.7774305,-6.020483
-0.77402616,-6.0135593
-0.7706169,-6.0066047
-0.76722515,-5.999662
-0.76383597,-5.9927044
-0.76046264,-5.985756
-0.757089,-5.9787855
-0.7537359,-5.971834
-0.7503828,-5.9648604
-0.74704504,-5.957896
-0.74373424,-5.950967
-0.74039507,-5.943954
-0.73709,-5.93699
-0.7337892,-5.930013
-0.7304984,-5.9230328
-0.72721714,-5.9160504
-0.7239454,-5.9090652
-0.7206837,-5.9020777
-0.71743155,-5.8950872
-0.7141891,-5.888095
-0.71095645,-5.8810997
-0.70773387,-5.874103
-0.7045211,-5.867103
-0.7013185,-5.860101
-0.6981257,-5.853097
-0.6949426,-5.8460913
-0.6917697,-5.839083
-0.688607,-5.8320737
-0.68545413,-5.8250613
-0.6823117,-5.8180475
-0.6791791,-5.811032
-0.67605656,-5.804014
-0.6729444,-5.796995
-0.6698423,-5.7899733
-0.66675067,-5.7829514
-0.6636689,-5.7759266
-0.6605977,-5.7689004
-0.65753704,-5.7618732
-0.65448636,-5.7548437
-0.651446,-5.7478137
-0.6484158,-5.740782
-0.6453963,-5.7337494
-0.64238715,-5.726714
-0.639389,-5.71968
-0.6364001,-5.7126417
-0.6334228,-5.705605
-0.6304551,-5.698566
-0.6274985,-5.691526
-0.62455213,-5.6844854
-0.62161624,-5.6774426
-0.6186912,-5.6704
-0.6157771,-5.6633587
-0.6128726,-5.6563125
-0.60997844,-5.6492667
-0.6070967,-5.642223
-0.6042237,-5.635175
-0.6013621,-5.6281276
-0.5985119,-5.6210823
-0.5956709,-5.6140323
-0.5928416,-5.6069846
-0.59002215,-5.599934
-0.5872135,-5.592885
-0.58441836,-5.5858407
-0.5816283,-5.5787835
-0.5788546,-5.571739
-0.5760892,-5.5646896
-0.5733327,-5.5576334
-0.570589,-5.5505834
-0.5678526,-5.543525
-0.5651306,-5.5364766
-0.5624192,-5.5294275
-0.5597224,-5.5223875
-0.55702895,-5.51533
-0.5543493,-5.50828
-0.551683,-5.5012355
-0.5490211,-5.4941764
-0.5463751,-5.4871297
-0.54373693,-5.4800773
-0.54111874,-5.473048
-0.5385012,-5.4659934
-0.5358846,-5.4589124
-0.53330064,-5.451892
-0.5307262,-5.444869
-0.5281546,-5.437824
-0.5255928,-5.430778
-0.5230305,-5.4237003
-0.5204952,-5.4166703
-0.5179664,-5.4096274
-0.51544774,-5.4025855
-0.5129404,-5.3955445
-0.5104432,-5.3885045
-0.5079572,-5.381466
-0.5054817,-5.374428
-0.503017,-5.3673916
-0.5005627,-5.360355
-0.4981193,-5.3533206
-0.49568665,-5.3462863
-0.49326473,-5.3392544
-0.490853,-5.332224
-0.48845237,-5.3251944
-0.4860619,-5.3181663
-0.48368222,-5.311139
-0.48131347,-5.3041134
-0.47895488,-5.29709
-0.4766071,-5.2900677
-0.4742697,-5.283047
-0.4719429,-5.276027
-0.46962672,-5.2690096
-0.46732098,-5.2619944
-0.46502572,-5.2549796
-0.4627409,-5.247968
-0.46046653,-5.2409577
-0.45820254,-5.2339487
-0.45594922,-5.2269416
-0.45370665,-5.219938
-0.4514738,-5.212935
-0.4492514,-5.205935
-0.44703948,-5.198936
-0.44483787,-5.1919384
-0.4426468,-5.184944
-0.44046584,-5.1779523
-0.43829498,-5.170962
-0.43613443,-5.1639733
-0.4339847,-5.15699
-0.43184417,-5.1500053
-0.42971447,-5.1430264
-0.42759454,-5.1360464
-0.4254855,-5.129071
-0.4233858,-5.1220975
-0.4212969,-5.115128
-0.41921735,-5.1081586
-0.41714805,-5.1011925
-0.41508907,-5.09423
-0.41303948,-5.0872693
-0.4109999,-5.080311
-0.40897012,-5.073354
-0.40695068,-5.0664024
-0.404942,-5.059455
-0.40294167,-5.052507
-0.40095377,-5.04557
-0.39897117,-5.0386205
-0.3970014,-5.031685
-0.39504078,-5.02475
-0.39309064,-5.017821
-0.3911497,-5.0108933
-0.38921618,-5.0039597
-0.38729766,-4.9970503
-0.38538048,-4.9901133
-0.38348067,-4.9832087
-0.38158825,-4.976299
-0.3797037,-4.9693856
-0.37783203,-4.9624906
-0.3759648,-4.9555783
-0.37411347,-4.948694
-0.37226796,-4.9418
-0.3704231,-4.9348764
-0.36860424,-4.92802
-0.36678556,-4.921133
-0.364969,-4.914221
-0.36317238,-4.9073553
-0.36138216,-4.9004807
-0.359598,-4.8935986
-0.35782927,-4.886746
-0.35606608,-4.8798833
-0.35431194,-4.873023
-0.35256672,-4.8661666
