x1,x2,x3
1.0,-1.0,-1.0
1.0197430821757982,-0.9918927873569638,-0.9570274940867786
1.0389843110124655,-0.9835742413995344,-0.916038181119488
1.0577409072565254,-0.9750488760276027,-0.8769291789825071
1.0760291408490164,-0.9663210452096602,-0.8396036616690845
1.0938643830951211,-0.9573949540563004,-0.8039704615844188
1.11126115458179,-0.9482746702595796,-0.7699437027195651
1.128233201346551,-0.9389641179929527,-0.7374424009364912
1.144793492826353,-0.9294671113322004,-0.7063902358314054
1.1609543322653275,-0.91978732389114,-0.6767151252331335
1.1767273073340487,-0.9099283479068454,-0.6483491164740557
1.192123432459576,-0.8998936378863542,-0.6212279388186694
1.2071531036820662,-0.8896865653254646,-0.5952909133452344
1.2218261676624549,-0.8793104023427928,-0.5704806675593851
1.23615194207211,-0.8687683339954355,-0.5467429494954779
1.2501392601908279,-0.8580634517688219,-0.524026411907629
1.2637964432924853,-0.8471988011316667,-0.5022825236081256
1.2771314451503586,-0.836177292687054,-0.4814652140546024
1.2901517374310667,-0.8250018159246011,-0.4615309413740862
1.3028643983369435,-0.8136751935718182,-0.4424384412998529
1.3152761850625982,-0.8022001371116854,-0.42414851919397495
1.3273934402726575,-0.7905793522626597,-0.40662409513578734
1.3392222146053872,-0.7788154480948368,-0.38982993318617687
1.3507682147487208,-0.7669110058437287,-0.37373263413724794
1.362036840844814,-0.7548685645727666,-0.35830050191869506
1.3730332598375017,-0.7426905606955888,-0.34350337053906577
1.3837622962710356,-0.7303794656520596,-0.32931268315500367
1.394228608192542,-0.7179376077685877,-0.3157011911603818
1.4044365012250555,-0.7053674058991926,-0.3026431377810318
1.4143901385846314,-0.6926711397301176,-0.2901139261002074
1.424093479581347,-0.6798510316730769,-0.27809014874000876
1.4335501797549066,-0.6669094003466223,-0.26654965826755533
1.4427637868447285,-0.6538484191815612,-0.25547127582379936
1.451737657791112,-0.640670236118738,-0.2448348508782088
1.460474916620265,-0.6273770566966386,-0.23462126635860858
1.4689785803255957,-0.6139709741966128,-0.22481224928119303
1.4772515101496513,-0.6004540503236421,-0.21539039212614505
1.485296352082189,-0.5868284325481434,-0.2063391832297835
1.49311566958596,-0.5730961526265267,-0.19764282163101263
1.5007118939934458,-0.5592592153322873,-0.18928624303567385
1.5080873291203303,-0.5453196033360138,-0.18125508447796318
1.515244098682018,-0.5312793965487984,-0.17353571199562975
1.522184283887656,-0.5171405232554768,-0.1661150442907616
1.5289098419345417,-0.5029049227203567,-0.15898061662253102
1.5354225939424202,-0.4885745919013815,-0.15212056856353184
1.541724300256194,-0.4741514381284477,-0.14552354151091482
1.5478166367828676,-0.45963733393994927,-0.13917868289378388
1.5537011376437542,-0.44503427128791667,-0.1330756852296167
1.5593793118740737,-0.4303440949623424,-0.12720464546118881
1.5648525788190555,-0.41556866313905344,-0.12155611425342244
1.5701222477466128,-0.40070992489039603,-0.11612109960241553
1.5751896009824957,-0.38576970572989205,-0.11089096488354087
1.5800558411068122,-0.3707498592839159,-0.1058574680070803
1.5847221134961056,-0.35565221457863366,-0.1010127235816437
1.58918951367356,-0.34047855888137196,-0.0963491813656958
1.5934590202543408,-0.32523088720922416,-0.09185968366980411
1.597531633970295,-0.3099109365975946,-0.08753730785052441
1.601408277541933,-0.2945205349461769,-0.08337545912401677
1.6050898315209798,-0.2790614882325808,-0.07936782205401781
1.6085771283279988,-0.2635356156328741,-0.07550835662093525
1.6118709813831733,-0.24794462624238095,-0.07179125579763541
1.6149721057000066,-0.23229051076305335,-0.06821102628853352
1.6178812397115083,-0.21657497739884363,-0.06476234248709083
1.620599069518797,-0.20079981339588945,-0.0614401230435926
1.6231262461078708,-0.18496682194939004,-0.058239504282410086
1.6254633906667038,-0.16907780787148563,-0.055155826897487915
1.627611117248953,-0.15313441887698512,-0.052184597530034904
1.6295699660452618,-0.13713865425461608,-0.0493215747673553
1.6313404959991422,-0.12109220071989418,-0.04656263616877928
1.6329232304254069,-0.10499683632692744,-0.0439038465679375
1.634318671305539,-0.08885434335347048,-0.04134143367890787
1.6355272995041268,-0.0726665331189229,-0.038871784383173937
1.6365495908441705,-0.05643502212077522,-0.03649140477831666
1.6373859800770083,-0.040161807642860904,-0.03419699863532234
1.6380369081089212,-0.023848570222689654,-0.03198535791794207
1.6385027957367544,-0.0074970871596966165,-0.029853418238174566
