x1,x2,x3,x4
-0.012515137,5.4369464,7.4690046,8.585704
0.6659136,6.2946525,5.7523828,8.745548
1.0816748,7.176247,2.4915888,8.928804
1.1568999,8.080312,-0.98788136,9.014769
0.88217515,8.993489,-4.415205,9.146916
0.29494053,9.914471,-7.116372,9.363696
-0.42489076,10.843053,-6.7743387,9.329865
-0.964827,11.779458,-3.7311108,9.109307
-1.1696012,12.68422,-0.2993701,8.999274
-1.0289078,13.57,3.1069355,8.904603
-0.548648,14.462164,6.2903323,8.700886
0.15636963,15.312292,7.3752565,8.595496
0.7930822,16.177383,5.0397677,8.799656
1.131227,17.070738,1.6625994,8.954066
1.1223397,17.969454,-1.7964168,9.035836
0.76565397,18.896313,-5.1997538,9.198017
0.1284622,19.80813,-7.4128933,9.393992
-0.57963556,20.74588,-6.1600842,9.274204
-1.0427407,21.664057,-2.967967,9.074672
-1.1646072,22.574514,0.5156583,8.981517
-0.9488618,23.457863,3.9003153,8.868443
-0.40470374,24.331236,6.83873,8.649521
0.33687726,25.205465,7.0278296,8.630797
0.9101325,26.084513,4.1941695,8.85161
1.1612358,26.979435,0.77452123,8.975795
1.0691506,27.87143,-2.644541,9.062691
0.63938326,28.78408,-5.8790984,9.250722
-0.059471697,29.722849,-7.458389,9.398766
-0.72110885,30.653824,-5.4382043,9.216198
-1.1060913,31.571451,-2.1056583,9.044672
-1.1426624,32.47379,1.369008,8.961428
-0.8393754,33.35995,4.730381,8.819655
-0.21950512,34.23123,7.26743,8.606669
0.49361873,35.085804,6.517455,8.679481
0.99565136,35.956585,3.4687624,8.889615
1.1705272,36.859642,-0.002922967,8.992813
0.9945512,37.771603,-3.475928,9.096785
0.4825974,38.69483,-6.5433593,9.308215
-0.22996704,39.620003,-7.264097,9.378628
-0.84413886,40.55211,-4.6877003,9.163263
-1.1456461,41.453117,-1.3298401,9.022857
-1.1009697,42.361534,2.1742322,8.938159
-0.72495466,43.23427,5.429264,8.770379
-0.050015263,44.108627,7.458131,8.586846
0.6405292,44.971394,5.8788238,8.735099
1.0684992,45.84471,2.6705542,8.922537
1.1621354,46.747555,-0.80735064,9.010362
0.91168594,47.64999,-4.207945,9.133712
0.32781598,48.58351,-7.0339932,9.355271
-0.3898668,49.51028,-6.885207,9.340588
9.181471,-4.8292637,-0.33317375,-2.9930663
9.089342,-5.132182,-1.5650622,-3.0561156
8.845839,-5.444236,-3.3868349,-3.1300037
8.367184,-5.765051,-6.0603623,-3.134711
7.6240406,-6.0618386,-9.409376,-2.8560715
6.4718575,-6.31701,-13.298159,-2.2634854
5.235481,-6.5551043,-10.629465,-2.6850295
4.35214,-6.8566365,-6.8049483,-3.1038907
3.8211026,-7.1688256,-4.008263,-3.144913
3.5297651,-7.4758162,-2.017149,-3.077308
3.3996494,-7.7807007,-0.6603881,-3.0102446
3.3888853,-8.080727,0.43122363,-2.9524405
3.49303,-8.373531,1.70679,-2.887905
3.7494404,-8.657668,3.5706756,-2.815656
4.231518,-8.937072,6.2257524,-2.819708
5.021546,-9.231896,9.74923,-3.1399105
6.1923094,-9.574082,13.385475,-3.7004077
7.411061,-9.924571,10.298684,-3.2172396
8.265241,-10.231059,6.5653157,-2.835655
8.76769,-10.50281,3.8786302,-2.807913
9.05322,-10.792373,1.8754795,-2.8799615
9.171197,-11.079323,0.5802991,-2.9447286
9.1751175,-11.375822,-0.5007802,-3.0018919
9.063364,-11.680485,-1.7968441,-3.0671787
8.792638,-11.992006,-3.7236075,-3.1393507
8.282225,-12.309669,-6.478624,-3.1202564
7.461663,-12.609211,-10.09447,-2.7623181
