x1,x2,x3,x4
-6.8024607,9.348717,2.2044706,-0.17261982
-5.2330976,9.243011,26.763653,-1.7704678
-2.1077678,9.099827,34.03606,-1.2738514
1.3335794,8.942499,34.1802,-1.125083
4.6157866,8.787212,29.49211,-1.7737913
6.6649704,8.629265,8.93537,-0.7008743
6.0757823,8.626766,-18.993338,1.4147282
3.3845425,8.86919,-32.60189,1.5666628
-0.0055009127,9.0750885,-34.723454,1.0358477
-3.439649,9.175949,-32.702183,1.5770102
-6.122591,9.242001,-18.940845,1.4092159
-6.6336813,9.286385,9.2782955,-0.7247591
-4.5783954,9.165573,29.671286,-1.7788553
-1.284154,9.047127,34.30966,-1.1255217
2.1034572,8.905754,33.79552,-1.2623882
5.254772,8.735466,26.41949,-1.7565632
6.8274193,8.685627,2.2477984,-0.17640114
5.592572,8.68042,-23.937883,1.6784525
2.6080308,8.880806,-33.43087,1.3763142
-0.7840663,9.026394,-34.392494,1.0558748
-4.1715965,9.179783,-31.133213,1.7245483
-6.507764,9.301453,-13.386312,1.034379
-7.1805325,9.107802,24.362999,-2.442906
-0.44366756,-2.9822624,-10.242367,-0.30956268
-1.6781616,-3.0748606,-15.268306,-0.6846869
-3.6107922,-3.1643438,-22.476501,-0.392977
-6.1089897,-3.0880141,-30.112705,1.3696611
-9.476631,-2.7597952,-36.18898,4.3561277
-11.942799,-2.4663281,-6.100445,0.8552098
-10.598588,-2.698133,32.466053,-4.2020264
-7.071891,-3.0686069,33.10601,-2.2994173
-4.111874,-3.0958986,23.938997,0.13291359
-2.1072662,-3.0593753,16.739376,0.67334175
-0.70439935,-3.0245519,12.241863,0.6243372
0.46690345,-2.9641533,11.83589,0.6116986
1.8027759,-2.8847075,15.69726,0.68392277
3.6924386,-2.8177023,22.594812,0.34098387
6.360527,-2.8711414,30.892773,-1.6212726
9.803958,-3.1850529,35.798615,-4.403498
11.947575,-3.4633732,2.7472687,-0.3866458
10.364656,-3.2848835,-34.100796,4.323764
6.7831445,-2.8911924,-32.10027,2.0466328
3.9398956,-2.8065681,-23.449183,-0.22153258
2.0175362,-2.8825665,-16.491655,-0.68407774
0.6094885,-2.9172468,-11.881299,-0.6096518
-0.53916454,-3.0058098,-11.8857155,-0.61225057
-1.9123983,-3.0809212,-16.114138,-0.687294
